Loanref,first_default_month,speed_label
F22Q20084045,3,1
F22Q10034960,10,1
F23Q20025444,6,1
F22Q20418765,14,0
F22Q40161911,24,0
F22Q30081758,13,0
F23Q20225654,19,0
F22Q30322370,23,0
F22Q40202246,10,1
F22Q30135081,18,0
F22Q20324048,23,0
F22Q40149837,14,0
F22Q30291179,4,1
F22Q10327096,7,1
F22Q10462859,20,0
F22Q30103229,23,0
F22Q30155585,6,1
F22Q40025257,15,0
F22Q20173289,15,0
F23Q30127053,24,0
F22Q30316222,6,1
F23Q10062747,3,1
F23Q30146747,12,1
F22Q40024079,8,1
F22Q40118370,8,1
F23Q10005527,16,0
F23Q30206879,15,0
F22Q20344999,3,1
F22Q30227219,15,0
F22Q20266766,18,0
F22Q40076126,6,1
F22Q10573878,23,0
F22Q40174549,16,0
F22Q30103088,16,0
F22Q20384161,21,0
F22Q30109906,21,0
F22Q20044596,4,1
F22Q30327962,10,1
F23Q30100153,8,1
F22Q30250139,20,0
F22Q10106965,3,1
F22Q40153609,10,1
F22Q40184475,22,0
F23Q30178216,18,0
F22Q30151404,11,1
F22Q40174238,6,1
F23Q30183734,20,0
F22Q10145523,6,1
F22Q20125859,7,1
F22Q30045315,9,1
F23Q10116246,12,1
F22Q10520513,13,0
F23Q20238721,7,1
F23Q10136939,15,0
F22Q40012135,12,1
F22Q30010363,21,0
F22Q30218569,19,0
F22Q40009369,11,1
F22Q10380296,24,0
F22Q10153803,22,0
F22Q40123282,10,1
F23Q30176092,10,1
F22Q20030930,19,0
F22Q10367603,12,1
F22Q40007515,22,0
F22Q40174223,6,1
F23Q10092925,22,0
F23Q10155506,15,0
F23Q20094283,7,1
F22Q20259435,13,0
F22Q20406679,3,1
F22Q10499428,6,1
F22Q10575510,14,0
F23Q30125883,23,0
F22Q20434875,17,0
F23Q30209140,22,0
F23Q20067938,13,0
F22Q20195319,8,1
F22Q30266609,10,1
F22Q10125247,6,1
F22Q20274967,16,0
F22Q20412786,19,0
F22Q30118680,22,0
F23Q30234797,20,0
F23Q30069214,22,0
F23Q10085794,17,0
F22Q10356199,9,1
F22Q30103422,11,1
F23Q30057129,15,0
F22Q30106589,17,0
F22Q20015612,10,1
F22Q30026972,5,1
F22Q20061008,17,0
F22Q10514433,5,1
F22Q30149060,17,0
F22Q30083561,5,1
F22Q10290381,12,1
F22Q30213828,11,1
F23Q30184812,20,0
F23Q20237365,16,0
F23Q10145784,5,1
F23Q10097299,4,1
F22Q30159391,6,1
F22Q30053240,6,1
F22Q20133535,19,0
F22Q10432068,7,1
F22Q20317418,22,0
F22Q10230765,11,1
F23Q20066129,10,1
F23Q10098570,17,0
F22Q20253393,9,1
F22Q20350142,8,1
F22Q20275595,17,0
F22Q30285302,22,0
F23Q10100100,3,1
F23Q30117351,8,1
F23Q30078078,24,0
F22Q10538088,15,0
F22Q20307239,12,1
F23Q20056693,20,0
F22Q40145328,14,0
F22Q30163774,19,0
F22Q10451492,21,0
F23Q30058577,22,0
F22Q10458624,15,0
F22Q20396245,23,0
F22Q40212189,11,1
F23Q20115834,19,0
F22Q20070812,8,1
F22Q10489241,24,0
F22Q20007787,4,1
F23Q10140708,18,0
F22Q20251599,21,0
F23Q30168436,20,0
F22Q20427321,24,0
F23Q20205304,19,0
F23Q20258885,22,0
F22Q30300048,15,0
F22Q40171788,11,1
F22Q20423257,7,1
F23Q10083968,3,1
F23Q20268403,24,0
F22Q40156458,12,1
F22Q10395998,18,0
F22Q30149177,12,1
F23Q30092471,7,1
F22Q40188009,14,0
F23Q30232635,14,0
F22Q30141732,8,1
F23Q20111846,4,1
F22Q30252051,16,0
F22Q10115676,16,0
F22Q20183952,3,1
F22Q40207778,19,0
F22Q20239910,5,1
F22Q30258609,6,1
F22Q40058193,12,1
F22Q10249352,6,1
F22Q20355656,15,0
F22Q30105129,19,0
F22Q10061841,14,0
F22Q30051034,3,1
F22Q20023492,6,1
F22Q30099923,4,1
F22Q30149749,13,0
F22Q20289659,17,0
F22Q30003631,15,0
F22Q30023762,19,0
F23Q20172596,7,1
F22Q10219823,12,1
F23Q30197945,22,0
F22Q30099192,11,1
F22Q30213516,22,0
F22Q40027047,4,1
F22Q40185909,18,0
F22Q10571731,17,0
F22Q30289930,10,1
F22Q20157934,5,1
F22Q20005463,6,1
F22Q40093797,10,1
F23Q20218557,3,1
F23Q20035803,24,0
F22Q10381201,7,1
F22Q20413319,5,1
F22Q30195428,16,0
F22Q30016373,15,0
F22Q20052296,15,0
F22Q30030950,23,0
F22Q20269064,6,1
F23Q20215198,22,0
F22Q10250311,14,0
F22Q10335512,24,0
F22Q10370642,24,0
F22Q10448658,20,0
F23Q30124908,18,0
F22Q20102344,9,1
F22Q20129657,3,1
F22Q10391975,7,1
F22Q30011063,11,1
F23Q20251511,17,0
F22Q10024196,22,0
F23Q30211628,14,0
F23Q20181902,18,0
F22Q30262626,17,0
F22Q10263351,15,0
F22Q20030478,20,0
F22Q30278273,14,0
F22Q40220902,20,0
F23Q20270854,10,1
F22Q10473655,15,0
F22Q40128639,8,1
F22Q30046012,6,1
F23Q30000935,23,0
F22Q10180807,8,1
F22Q20196158,10,1
F22Q30234667,17,0
F22Q10484507,7,1
F22Q30263337,11,1
F23Q10178158,23,0
F22Q20159010,22,0
F23Q30020624,23,0
F22Q10453343,24,0
F22Q20117165,17,0
F22Q20285267,19,0
F22Q10024773,23,0
F22Q40192849,6,1
F22Q10313742,11,1
F22Q40216601,24,0
F22Q10079767,12,1
F22Q20386388,9,1
F22Q30315955,19,0
F22Q30130540,22,0
F22Q30082368,16,0
F22Q40187829,14,0
F22Q40169010,9,1
F22Q10369779,8,1
F23Q10175191,21,0
F23Q30235105,16,0
F22Q40119551,8,1
F23Q10021234,4,1
F22Q40209448,12,1
F22Q10453350,22,0
F22Q20241550,3,1
F23Q10146904,6,1
F23Q20105562,12,1
F22Q30127799,18,0
F22Q40034384,6,1
F22Q10072782,22,0
F23Q20023460,24,0
F23Q10162968,4,1
F22Q30245075,21,0
F22Q10193906,5,1
F22Q20276202,19,0
F22Q10203753,7,1
F22Q20011759,9,1
F23Q20229757,13,0
F22Q20354205,19,0
F22Q20072777,7,1
F23Q20195610,8,1
F22Q10107324,20,0
F23Q20154919,15,0
F22Q10553736,15,0
F22Q30232392,22,0
F22Q30001819,22,0
F22Q30018146,6,1
F23Q30035370,18,0
F22Q10330290,22,0
F22Q10044463,11,1
F23Q20135940,15,0
F22Q10309599,23,0
F22Q10271259,9,1
F22Q20106372,3,1
F23Q20227716,23,0
F22Q10399742,9,1
F22Q10249453,7,1
F22Q20239427,16,0
F23Q20238259,16,0
F23Q10078791,18,0
F22Q30069099,4,1
F22Q30026602,22,0
F22Q10194658,7,1
F23Q30148797,20,0
F22Q40128548,19,0
F22Q20409620,19,0
F22Q20221918,19,0
F22Q10079933,20,0
F22Q20406466,20,0
F22Q40199444,10,1
F23Q20104885,15,0
F22Q30298813,15,0
F23Q30239985,21,0
F22Q10242868,22,0
F23Q20193491,10,1
F23Q10111824,21,0
F23Q30006802,20,0
F22Q30124974,8,1
F22Q10318221,11,1
F22Q10423764,10,1
F23Q30228839,21,0
F22Q20371735,7,1
F23Q30014509,15,0
F22Q10022876,13,0
F23Q30240219,21,0
F22Q40106019,18,0
F23Q20093813,9,1
F23Q30115415,6,1
F23Q10090776,8,1
F22Q10228941,18,0
F23Q10177180,23,0
F23Q30228728,15,0
F23Q30105016,22,0
F22Q10187417,9,1
F23Q20036373,21,0
F22Q20395587,14,0
F22Q10233489,10,1
F23Q10009126,6,1
F22Q20144573,13,0
F22Q10478392,14,0
F22Q20313543,4,1
F22Q10395434,10,1
F22Q30249345,9,1
F22Q30060278,17,0
F22Q30164164,19,0
F22Q40029737,20,0
F22Q10383018,11,1
F22Q20387947,16,0
F22Q20369929,12,1
F23Q30057267,13,0
F23Q10176927,21,0
F23Q20017988,21,0
F22Q10506054,14,0
F22Q40210651,19,0
F23Q30169755,24,0
F22Q20384474,9,1
F22Q20248938,7,1
F23Q30227467,7,1
F22Q10413878,21,0
F23Q20021223,20,0
F23Q10114117,22,0
F23Q20148355,9,1
F22Q40153594,10,1
F22Q10042840,12,1
F22Q10027870,7,1
F22Q10452068,15,0
F22Q20189590,5,1
F22Q10331693,17,0
F22Q10343263,9,1
F22Q30267617,22,0
F22Q40204885,6,1
F22Q10420968,19,0
F22Q10321803,3,1
F23Q20268256,9,1
F22Q40205183,24,0
F23Q20181078,14,0
F23Q10150519,23,0
F23Q10184248,11,1
F22Q30320199,20,0
F22Q10274542,21,0
F23Q10053493,24,0
F22Q20089477,24,0
F23Q30169036,17,0
F22Q30331548,24,0
F22Q40044102,14,0
F22Q30258348,4,1
F22Q40208399,21,0
F23Q20174893,9,1
F22Q30096466,14,0
F22Q30232309,24,0
F22Q10152763,10,1
F23Q30161848,4,1
F22Q30193245,18,0
F22Q10225455,3,1
F22Q30080154,12,1
F23Q10140718,8,1
F22Q10538110,5,1
F23Q20070471,19,0
F22Q30171845,13,0
F22Q40187366,24,0
F22Q40089332,24,0
F22Q30283498,9,1
F22Q30021771,9,1
F22Q20052240,13,0
F23Q10165836,16,0
F22Q20263296,22,0
F22Q20160718,15,0
F22Q30211009,16,0
F23Q20267399,7,1
F22Q10214232,5,1
F22Q40102996,23,0
F23Q20041928,21,0
F22Q20279486,24,0
F22Q40107163,12,1
F22Q10286155,23,0
F22Q10120609,11,1
F22Q30205418,6,1
F23Q20239728,14,0
F22Q20203411,16,0
F22Q20406927,10,1
F22Q10380956,23,0
F23Q20235284,17,0
F22Q30257973,18,0
F22Q30151928,18,0
F22Q30209333,24,0
F22Q20326907,11,1
F22Q40037055,19,0
F22Q30215226,6,1
F22Q40207453,17,0
F23Q30222404,8,1
F22Q40056582,18,0
F23Q20210670,17,0
F23Q20250289,15,0
F22Q20165019,9,1
F23Q30185425,6,1
F23Q30043769,24,0
F22Q20422983,16,0
F23Q20169390,22,0
F23Q30089962,17,0
F22Q10418412,10,1
F22Q10338466,9,1
F22Q10163833,10,1
F22Q30067524,22,0
F22Q20203593,4,1
F23Q30031361,21,0
F22Q40206086,14,0
F22Q20197956,13,0
F22Q20432347,23,0
F22Q30104658,13,0
F22Q10531097,11,1
F22Q20098432,16,0
F22Q40028934,3,1
F23Q10072841,17,0
F22Q40144570,24,0
F22Q10257403,19,0
F23Q20169114,20,0
F23Q10068340,23,0
F23Q30034335,8,1
F23Q30025662,12,1
F22Q40200632,17,0
F22Q10264586,20,0
F22Q20126256,9,1
F23Q10173543,4,1
F22Q10043613,3,1
F23Q30102525,9,1
F22Q10301341,6,1
F22Q40131542,18,0
F22Q30212230,13,0
F23Q10016895,16,0
F22Q30291189,12,1
F22Q40029567,8,1
F23Q20248856,14,0
F23Q30235192,6,1
F23Q30187955,8,1
F23Q30260373,13,0
F23Q30180456,15,0
F23Q30175648,17,0
F22Q10456312,20,0
F23Q30149782,3,1
F22Q10515746,6,1
F23Q30136655,4,1
F22Q30107225,9,1
F22Q10177708,23,0
F22Q10053673,19,0
F22Q20355488,15,0
F22Q30027348,6,1
F23Q10185184,21,0
F22Q10090468,13,0
F23Q30231259,7,1
F23Q20215776,16,0
F22Q10545291,5,1
F22Q20301825,5,1
F22Q10384766,12,1
F22Q10050306,4,1
F23Q20035883,13,0
F22Q40121282,18,0
F22Q10343909,6,1
F22Q30181060,16,0
F22Q20384850,12,1
F23Q30215596,18,0
F23Q10174065,10,1
F22Q30034390,3,1
F23Q20072211,24,0
F22Q20343153,24,0
F22Q10551096,22,0
F22Q30021806,14,0
F23Q20092801,17,0
F23Q20198833,19,0
F22Q20223899,4,1
F22Q10433958,18,0
F22Q10045387,12,1
F22Q30115302,8,1
F22Q40192090,4,1
F23Q30131764,14,0
F23Q10156483,16,0
F22Q40200693,11,1
F22Q20247223,4,1
F22Q30285619,24,0
F23Q30177656,11,1
F23Q20205120,21,0
F23Q20024939,8,1
F22Q30176791,21,0
F23Q20116867,22,0
F22Q30140825,22,0
F23Q30023708,16,0
F22Q20427946,10,1
F23Q10167369,8,1
F22Q10527777,19,0
F22Q10374032,22,0
F22Q20145494,15,0
F22Q20128480,16,0
F22Q10388433,24,0
F22Q10310446,18,0
F22Q10326181,13,0
F23Q20020765,8,1
F22Q30144442,3,1
F22Q20082149,22,0
F22Q20122369,12,1
F22Q20264663,14,0
F22Q30085898,12,1
F22Q30248167,7,1
F22Q10132625,18,0
F23Q30259077,20,0
F22Q20145997,8,1
F23Q20212682,4,1
F23Q20083204,20,0
F22Q20336773,9,1
F23Q20068252,16,0
F23Q30130531,14,0
F22Q10082310,23,0
F22Q20266196,9,1
F23Q10114957,15,0
F22Q10548367,21,0
F22Q40194719,23,0
F22Q20138917,4,1
F22Q20320028,12,1
F22Q40181176,14,0
F22Q30312477,23,0
F22Q40188268,18,0
F22Q30183113,23,0
F23Q30091122,24,0
F23Q10149916,16,0
F22Q20393926,13,0
F22Q30296457,10,1
F22Q10153221,24,0
F22Q30226875,24,0
F22Q40134829,20,0
F22Q20198356,17,0
F22Q20315998,9,1
F23Q20026134,14,0
F22Q30233428,10,1
F22Q20312076,18,0
F22Q10356546,4,1
F22Q10182365,19,0
F22Q30114988,20,0
F22Q20030216,11,1
F23Q20228508,20,0
F22Q40205207,8,1
F23Q30096805,16,0
F22Q30295793,6,1
F22Q40166802,13,0
F23Q10014679,19,0
F23Q30097662,24,0
F22Q20138240,9,1
F22Q10164442,9,1
F22Q30072461,24,0
F22Q40069446,10,1
F22Q10115541,9,1
F22Q30166631,11,1
F23Q10009576,11,1
F23Q30085028,16,0
F23Q20202352,9,1
F22Q20276953,18,0
F22Q20144972,19,0
F22Q30214957,3,1
F22Q30293752,13,0
F22Q30169914,11,1
F22Q30125894,17,0
F22Q30322211,4,1
F22Q30221895,10,1
F22Q20248769,23,0
F23Q20125182,15,0
F22Q20205681,20,0
F22Q20168269,19,0
F23Q30065413,18,0
F22Q40083209,24,0
F23Q20195565,13,0
F22Q30187513,12,1
F22Q40218416,8,1
F22Q10351691,19,0
F23Q30130956,6,1
F23Q30178835,7,1
F23Q20189979,15,0
F22Q20324568,11,1
F22Q10213074,10,1
F23Q20083235,6,1
F22Q40163066,17,0
F23Q30154970,14,0
F22Q40023690,13,0
F22Q40027045,21,0
F22Q20324019,19,0
F23Q10008770,7,1
F22Q20434020,5,1
F22Q20149816,19,0
F22Q20096970,21,0
F22Q30197413,5,1
F22Q10347099,5,1
F22Q20164872,21,0
F23Q30012022,23,0
F22Q20263106,21,0
F22Q30152892,7,1
F22Q30149764,4,1
F22Q10165755,4,1
F22Q40165922,24,0
F22Q30199917,7,1
F22Q20331423,10,1
F22Q20379511,9,1
F22Q10425712,6,1
F22Q20362749,23,0
F23Q20029321,20,0
F22Q20131533,5,1
F23Q10148767,21,0
F22Q20394849,11,1
F22Q30258060,24,0
F22Q40159269,10,1
F22Q10109929,16,0
F22Q30247937,24,0
F22Q30258317,11,1
F23Q30202358,9,1
F22Q10367981,19,0
F22Q40166899,17,0
F23Q10038070,16,0
F22Q10267534,3,1
F22Q40202251,18,0
F23Q20034326,20,0
F23Q20201240,5,1
F22Q30029043,10,1
F22Q10364301,21,0
F22Q20291816,20,0
F22Q30116434,24,0
F22Q10492834,23,0
F22Q10564738,10,1
F23Q20183573,24,0
F22Q10349396,24,0
F22Q20358732,22,0
F22Q20024275,3,1
F22Q20236552,4,1
F22Q10328034,16,0
F22Q40040680,19,0
F22Q20120594,21,0
F23Q30108116,18,0
F23Q20163123,6,1
F23Q20164272,15,0
F22Q10010461,19,0
F23Q10138732,16,0
F22Q40137459,7,1
F23Q20265805,17,0
F22Q10174248,7,1
F22Q10184303,3,1
F23Q30186337,19,0
F23Q20111472,24,0
F23Q20234748,15,0
F22Q10195871,24,0
F22Q20164625,13,0
F23Q30058210,12,1
F22Q30181324,16,0
F22Q10414363,21,0
F23Q10018858,24,0
F22Q10447153,9,1
F22Q20300819,3,1
F22Q20377720,16,0
F23Q20155381,14,0
F23Q10145997,8,1
F22Q20265098,15,0
F23Q20036915,18,0
F22Q30053876,7,1
F22Q20212792,24,0
F22Q30319263,8,1
F23Q30079782,24,0
F23Q10126150,18,0
F22Q30266958,7,1
F23Q20084257,15,0
F22Q30039048,17,0
F23Q20088849,18,0
F23Q20178476,17,0
F22Q10305468,15,0
F22Q20371891,13,0
F22Q10189159,6,1
F22Q30079622,21,0
F22Q40193691,11,1
F22Q30085901,21,0
F22Q10273850,23,0
F23Q20151505,12,1
F22Q30125554,17,0
F23Q10008728,9,1
F23Q30019472,20,0
F23Q10119261,21,0
F22Q20183785,18,0
F22Q10112323,15,0
F22Q10525965,13,0
F22Q20011313,15,0
F22Q20059698,11,1
F22Q40071074,21,0
F22Q10449177,13,0
F23Q20164724,17,0
F22Q10347002,12,1
F22Q20422710,12,1
F22Q20316128,21,0
F22Q20112440,14,0
F22Q20307325,6,1
F22Q10296986,5,1
F23Q30099539,15,0
F23Q10065084,20,0
F23Q20070881,10,1
F22Q10479406,6,1
F22Q20255520,6,1
F23Q30232011,17,0
F23Q30160944,15,0
F23Q10011886,11,1
F22Q30258389,19,0
F22Q30032409,20,0
F22Q10231984,17,0
F22Q20308970,14,0
F22Q30098948,9,1
F22Q20231572,4,1
F22Q30086358,22,0
F22Q10196574,22,0
F22Q30300953,3,1
F23Q10008494,16,0
F23Q30038597,5,1
F22Q10376760,24,0
F23Q20074786,20,0
F22Q30032315,17,0
F22Q40095397,13,0
F22Q30295998,4,1
F22Q20403528,12,1
F22Q30159765,20,0
F22Q20426597,8,1
F22Q40050798,15,0
F22Q20337202,8,1
F22Q40063490,24,0
F22Q20387641,6,1
F22Q20288728,7,1
F22Q10503233,14,0
F23Q30251838,19,0
F22Q10496068,3,1
F22Q20059533,9,1
F22Q30062897,21,0
F22Q30142277,11,1
F22Q30306200,17,0
F23Q20067898,19,0
F22Q10109415,20,0
F22Q10248046,21,0
F22Q30199081,19,0
F22Q20307524,18,0
F23Q20259840,9,1
F22Q20253309,5,1
F22Q30329530,7,1
F22Q40169605,17,0
F23Q20244415,21,0
F23Q10014088,3,1
F22Q10454277,18,0
F22Q10247495,10,1
F23Q20114757,17,0
F22Q20329940,5,1
F22Q40043589,9,1
F22Q10124735,19,0
F22Q20181589,10,1
F23Q30259062,4,1
F23Q20233481,3,1
F22Q30110926,10,1
F22Q30204768,11,1
F22Q30323506,10,1
F22Q30077089,17,0
F22Q20279718,6,1
F22Q40053525,9,1
F23Q10121498,21,0
F22Q10013809,12,1
F22Q10199733,9,1
F22Q10243483,8,1
F23Q20238162,19,0
F23Q10089484,19,0
F23Q20020109,5,1
F23Q30089891,23,0
F22Q30097017,17,0
F22Q40109548,13,0
F22Q40164683,16,0
F22Q30316900,3,1
F23Q30111092,23,0
F22Q20416472,15,0
F22Q20350075,16,0
F22Q30240290,17,0
F22Q20012739,21,0
F22Q10359920,4,1
F22Q40027137,10,1
F22Q10264921,3,1
F23Q30064643,12,1
F22Q10220225,16,0
F23Q20004998,20,0
F22Q20260362,12,1
F22Q10094193,18,0
F23Q20029535,12,1
F22Q30078242,14,0
F23Q10009233,13,0
F23Q30177321,15,0
F23Q30084223,5,1
F22Q20133763,18,0
F23Q30044287,12,1
F23Q10053570,20,0
F22Q20311448,12,1
F23Q30192277,17,0
F23Q30254180,21,0
F22Q20025423,11,1
F22Q40187948,18,0
F22Q20149107,18,0
F22Q20261921,11,1
F23Q20077939,15,0
F23Q20007394,4,1
F22Q10294735,13,0
F22Q20387384,16,0
F22Q10514374,21,0
F22Q30136171,10,1
F22Q40045362,13,0
F22Q40005377,14,0
F23Q10015270,12,1
F22Q40067718,8,1
F23Q20101080,18,0
F22Q30081928,14,0
F23Q20168997,15,0
F23Q20212647,14,0
F23Q30252322,4,1
F22Q30191076,18,0
F22Q20007657,10,1
F22Q30128436,9,1
F22Q20061683,6,1
F22Q10348472,23,0
F22Q10280614,10,1
F22Q20356407,3,1
F22Q10359817,16,0
F23Q10178521,21,0
F22Q40048132,13,0
F22Q10394947,10,1
F23Q20253650,12,1
F22Q30011742,23,0
F22Q20100764,18,0
F23Q30119523,21,0
F22Q10452393,9,1
F23Q30042474,8,1
F22Q10508329,16,0
F22Q20314788,4,1
F23Q20188567,6,1
F22Q20271452,9,1
F22Q10514299,6,1
F22Q30093051,6,1
F22Q10474454,15,0
F23Q20145448,19,0
F23Q10161369,15,0
F22Q10101661,24,0
F22Q30103586,5,1
F22Q30189362,21,0
F23Q30042052,11,1
F23Q20098409,20,0
F22Q30127538,8,1
F22Q10120525,24,0
F22Q10362905,16,0
F22Q30258071,23,0
F22Q10409702,9,1
F22Q30108827,24,0
F22Q20262676,4,1
F22Q30030852,6,1
F23Q20227679,13,0
F23Q10061794,16,0
F23Q20027419,16,0
F23Q30056816,5,1
F23Q10047042,21,0
F23Q30233326,12,1
F22Q20115797,20,0
F22Q40173686,24,0
F22Q20165958,17,0
F22Q10522680,9,1
F22Q30320086,17,0
F22Q30160994,17,0
F22Q40008694,20,0
F23Q20130166,14,0
F23Q20250506,16,0
F23Q20046170,23,0
F22Q20222208,10,1
F23Q10045505,6,1
F23Q20123067,18,0
F22Q40090962,23,0
F23Q20258760,19,0
F22Q40086534,7,1
F22Q30109787,18,0
F22Q20324780,16,0
F22Q30045435,17,0
F23Q10134333,7,1
F23Q20261069,19,0
F22Q30330049,16,0
F23Q10040034,22,0
F22Q10503441,18,0
F22Q10558152,22,0
F22Q10567349,9,1
F22Q40174843,12,1
F23Q30130583,9,1
F22Q10499156,20,0
F23Q10079118,3,1
F22Q40185781,23,0
F22Q20317210,7,1
F23Q10170142,13,0
F22Q30257639,3,1
F23Q30251112,5,1
F22Q20051078,19,0
F22Q10157585,19,0
F22Q30196384,21,0
F22Q30266312,23,0
F22Q20219324,17,0
F23Q10087121,17,0
F22Q10209517,11,1
F23Q30210195,16,0
F22Q20413762,8,1
F23Q10156846,19,0
F23Q30010595,14,0
F22Q20224930,20,0
F22Q30299266,6,1
F23Q30170491,13,0
F22Q10433727,4,1
F23Q30122365,23,0
F23Q10175691,13,0
F23Q30021311,16,0
F23Q10156714,15,0
F23Q30122444,21,0
F23Q20234036,11,1
F22Q20176991,19,0
F22Q20098588,8,1
F23Q10150408,20,0
F22Q10160435,7,1
F22Q20208523,17,0
F23Q10053807,14,0
F23Q10111370,9,1
F22Q10260067,15,0
F23Q20077550,8,1
F22Q10499261,18,0
F22Q20196002,24,0
F22Q10172735,14,0
F22Q30270941,15,0
F22Q20155248,13,0
F22Q20265358,11,1
F22Q40047958,18,0
F22Q10059542,3,1
F23Q10034931,8,1
F22Q10069020,15,0
F22Q40062406,8,1
F23Q30054916,8,1
F23Q30192409,13,0
F22Q20199395,14,0
F23Q20084497,20,0
F22Q40109380,3,1
F22Q20059949,5,1
F22Q20269262,12,1
F22Q10303864,12,1
F23Q10016809,13,0
F22Q40116728,19,0
F22Q30311906,12,1
F22Q30322634,7,1
F23Q20186150,18,0
F23Q30139852,11,1
F22Q20224396,10,1
F23Q10101376,20,0
F23Q20204480,8,1
F22Q20285057,10,1
F22Q20051142,11,1
F23Q10069005,11,1
F23Q30172692,21,0
F22Q10420905,7,1
F22Q20089417,8,1
F23Q10093978,6,1
F23Q30191858,12,1
F23Q20191444,6,1
F22Q20134496,6,1
F22Q30245213,22,0
F22Q30001936,13,0
F22Q20303548,22,0
F22Q10138662,23,0
F22Q10288318,10,1
F23Q30191434,14,0
F22Q10195306,18,0
F22Q20357941,20,0
F23Q20263199,16,0
F22Q30128114,15,0
F23Q10018236,17,0
F23Q10057898,22,0
F22Q40055517,11,1
F22Q20213053,17,0
F23Q10129658,24,0
F22Q20354442,21,0
F23Q30151608,20,0
F22Q20021446,21,0
F22Q40027277,11,1
F22Q20337893,14,0
F23Q10176417,4,1
F22Q20401120,7,1
F22Q20039293,21,0
F22Q40140583,15,0
F22Q10176353,10,1
F22Q10229988,4,1
F23Q30209286,19,0
F22Q10079278,8,1
F23Q20046113,15,0
F22Q20157632,8,1
F22Q40194900,11,1
F22Q10545657,21,0
F22Q30099445,19,0
F22Q20389512,7,1
F22Q10529289,24,0
F23Q10065525,21,0
F23Q30137118,18,0
F22Q20076368,7,1
F23Q30194314,10,1
F23Q20133698,17,0
F22Q30014145,19,0
F23Q20108838,3,1
F22Q20006296,14,0
F22Q40017869,4,1
F22Q40162087,21,0
F22Q10131656,23,0
F22Q20197355,15,0
F22Q40190517,13,0
F22Q10021951,12,1
F22Q30066636,16,0
F22Q40146558,11,1
F23Q20202144,20,0
F22Q20436571,7,1
F22Q20346797,4,1
F23Q30140596,9,1
F22Q30301360,14,0
F22Q20149824,13,0
F23Q20210129,4,1
F22Q30335835,5,1
F22Q10460538,16,0
F22Q10424126,4,1
F22Q30257860,20,0
F22Q10425834,10,1
F23Q20028258,15,0
F22Q30109129,22,0
F22Q30317314,19,0
F22Q20434239,5,1
F22Q30279708,8,1
F22Q30022404,17,0
F22Q20328520,10,1
F22Q40137999,20,0
F23Q30015439,7,1
F22Q10091783,17,0
F23Q10047300,3,1
F22Q10568531,11,1
F22Q10058585,18,0
F22Q10132070,3,1
F22Q10235188,6,1
F22Q40125546,24,0
F22Q10498996,22,0
F23Q10069096,3,1
F22Q20193012,10,1
F22Q20253314,19,0
F23Q30002457,22,0
F22Q20292689,18,0
F22Q10024041,7,1
F22Q30058253,5,1
F22Q40153304,11,1
F22Q40164602,12,1
F23Q30187209,7,1
F22Q40142006,9,1
F22Q30167601,18,0
F22Q20313175,9,1
F22Q20198340,13,0
F22Q30045062,4,1
F22Q10132601,18,0
F22Q40023619,20,0
F22Q40110209,4,1
F22Q40102642,24,0
F22Q20429923,5,1
F22Q20118037,18,0
F22Q20203789,7,1
F22Q30244653,23,0
F22Q30041951,15,0
F22Q30192756,23,0
F22Q40128693,18,0
F22Q40026132,21,0
F23Q10135623,15,0
F22Q10238120,9,1
F22Q30173587,19,0
F22Q40200010,5,1
F22Q30071064,23,0
F22Q30147903,12,1
F23Q30122400,4,1
F22Q10355928,20,0
F22Q10502863,13,0
F22Q10525863,18,0
F22Q30306416,16,0
F22Q40108358,19,0
F22Q20357184,4,1
F22Q20143151,20,0
F22Q10434239,12,1
F22Q30308191,17,0
F22Q10540640,15,0
F23Q20231191,24,0
F22Q10419973,15,0
F22Q40157904,24,0
F23Q30074808,9,1
F22Q40012109,12,1
F22Q30060894,13,0
F23Q30042528,18,0
F22Q40161050,19,0
F23Q20261800,20,0
F23Q20217187,14,0
F23Q30104269,20,0
F22Q10167939,16,0
F23Q20253433,13,0
F23Q30015647,3,1
F23Q10037880,5,1
F22Q30028733,10,1
F22Q20117611,6,1
F23Q10076166,12,1
F23Q30189455,15,0
F22Q10237879,21,0
F23Q20012862,9,1
F22Q30100455,5,1
F22Q40124712,19,0
F22Q10259325,13,0
F22Q20264908,19,0
F23Q30179730,18,0
F22Q40069704,6,1
F22Q20367267,7,1
F22Q40039541,8,1
F22Q10039210,9,1
F22Q20433623,16,0
F22Q10347712,24,0
F22Q10468082,19,0
F23Q10040377,9,1
F22Q20286107,11,1
F23Q20245288,3,1
F22Q10496494,21,0
F23Q20271594,11,1
F23Q30222675,16,0
F22Q10475604,21,0
F23Q20226609,10,1
F22Q30156568,4,1
F22Q40013357,21,0
F22Q30317587,8,1
F23Q20159308,22,0
F22Q30319039,7,1
F22Q10462288,16,0
F22Q30278053,14,0
F22Q10244784,16,0
F22Q10444062,6,1
F22Q30131845,12,1
F22Q30135000,15,0
F22Q10195119,21,0
F22Q10005915,6,1
F22Q10117161,3,1
F23Q20025572,9,1
F23Q20107941,12,1
F22Q10421840,7,1
F22Q10549025,18,0
F22Q10118586,9,1
F22Q30233924,5,1
F23Q10139827,3,1
F23Q30151567,16,0
F22Q30314682,20,0
